33.52791 -5.597961 0.4443 0.0002
33.54344 -5.557844 0.4424 0.0001
33.55038 -5.603736 0.4497 0.0003
33.55525 -5.621617 0.4471 0.0003
33.56310 -5.561144 0.4465 0.0001
33.57436 -5.593533 0.4974 0.0001
33.47582 -5.627750 0.4438 0.0002
33.51056 -5.596503 0.4442 0.0001
33.51406 -5.595108 0.4455 0.0002
33.51992 -5.569031 0.4449 0.0002
33.52173 -5.574636 0.4462 0.0002
33.550777 -5.551144 0.4438 0.0001
33.536942 -5.582868 0.4430 0.0002
33.533779 -5.592632 0.4446 0.0002
33.530430 -5.594814 0.4474 0.0002
33.531372 -5.569443 0.4487 0.0002
33.519188 -5.601521 0.4459 0.0002
33.515137 -5.577593 0.4442 0.0001
33.512367 -5.573329 0.4440 0.0001
33.500538 -5.558484 0.4459 0.0002
33.484375 -5.623324 0.4436 0.0002
33.489246 -5.566977 0.4237 0.0001
33.479259 -5.613928 0.4435 0.0002
33.590958 -5.592071 0.4421 0.0006
33.556847 -5.568552 0.4400 0.0001
33.546135 -5.607511 0.4436 0.0001
33.540424 -5.584474 0.4427 0.0001
33.512676 -5.596797 0.4473 0.0002
33.581329 -5.593006 0.4511 0.0002
33.581398 -5.572402 0.4435 0.0004
33.548912 -5.616460 0.4426 0.0003
